uniq_id,question_sets,question,answer
c3de0576f58061bb4a537ce725c74d36,question_set3,What kind of questions do you have to answer?,What is the 6th letter from the start of the alphabet? Each half of a football match lasts for?How many lives is a cat meant to have? They're simple and varied so something for everyone. It's the speed that makes it exciting.
c3de0576f58061bb4a537ce725c74d36,question_set4,Age range?,I'd say probably suitable from aged 8 & upwards. I have a 10 & 11 year old & they love it. It's great fun.
d26cde181db763d66c319510546349bd,question_set1,who is selling this game?,We are a seller on the Amazon platform called Celestial Games and Books Ltd
a84e424d4af60049db29b7ff0308dd1d,question_set1,Do you have to have the original board,"Yes, I have a version of the board game & therefore have a board & cheeses."
a4f4cdbf12552a95083352dd9e4abf1b,question_set1,"Could you adapt the gameplay for 3 players, or do you definitely have to have 4 or more?",YesmI'm sure that would work. Weve not played it for a while but from what we recall u just pass between less people. 3 would prob be the minimum.  You've reminded us to get it out in a few months for xmas!
a4f4cdbf12552a95083352dd9e4abf1b,question_set2,Are the cards/answers Christmas themed?,From what I remember they are general knowledge but we had a lot of fun with it. Hope this helps. You could write your own questions!
a4f4cdbf12552a95083352dd9e4abf1b,question_set3,Does this make a jingling noise the whole time it's in use?,"Good MorningMany thanks for your enquiry, These do make a noise will in play.Regards…
    
      see more
    
  
  
    Good MorningMany thanks for your enquiry, These do make a noise will in play.RegardsCustomer Service.
    
      see less"
a4f4cdbf12552a95083352dd9e4abf1b,question_set4,Hi can anyone recommend some Christmas crackers luxury and good gifts,Why not buy the crackers that you fill yourself. You can then add whatever you think the recipients would like. It also makes it more personal.
0cf2e89e32c4729f71647e876cbb5dec,question_set1,does the ball talk?,No displays answer on screen.
a6ca2ae8e9740e1bfac92a8ede2dc1fd,question_set1,Is this an updated version or the original one?,Not sure - I bought the game with additional question cards as extra
a6ca2ae8e9740e1bfac92a8ede2dc1fd,question_set2,Would this game be suitable for 15 year old,Yes it would Julie.
a6ca2ae8e9740e1bfac92a8ede2dc1fd,question_set3,do you know how many cards are in the box please ?,"we have :46 old blue              260 old Yellow                13 New blue…
    
      see more
    
  
  
    we have :46 old blue              260 old Yellow                13 New blue              141 new yellowHope this helps
    
      see less"
f56a5d2efefddfb4ef43b2fed15d25f3,question_set1,Suitable for 9 year old,Some of the clues are quite tricky so she may need some help but as long as playing with an adult she should understand!
38f2d65ed077879df41e3ba90c8dfcec,question_set1,"one of the reviewers says questions are mainly on tv shows and sport, not general knowledge, is that so?","No, there's a good range of general knowledge questions in this game. I've played it with family members of all ages (10-65) and all have enjoyed. It's a favourite for Christmas."
38f2d65ed077879df41e3ba90c8dfcec,question_set2,Best of British vs Logo Game; which is the better for adults to play?,"I brought this game for my grandson age9,he and my granddaughter age12 loves it,also we adults played it and found it great fun too,so I think it's a good family board game"
38f2d65ed077879df41e3ba90c8dfcec,question_set3,would this be suitable for use in a ESL classroom?,yes.  It may be tricky for the students to grasp some of the oddities of the British psyche.  I would recommend this only to an advanced tutorial.
5e66c40beed54e2f9c6bf5664a92994d,question_set1,Does it have a sticker on the box?,"Dear, Yes, there is the sticker NYCC.Thanks"
6da515b9948fd0892576e2e6145f399c,question_set1,Box says 2-6 players and description says 6 headbands but then it says 2-4 players further down. Please confirm which it is?,6 headbands in box
6da515b9948fd0892576e2e6145f399c,question_set2,"Hi, my daughter is 12, would you say questions are suitable or to rude/ adult themed?",I would say it's fine not rude at all
6da515b9948fd0892576e2e6145f399c,question_set3,"HI, is there any really rude things in this ? or is it just the fact that there is not pictures ? what would be the youngest that could play this ?","We played ages 45, 22 and 17 and the concept of the game is to guess what or who you are as you can't see the object or person on the hedband. To be honest only 1 of us got it right. I'd say it would be hard for children to know what questions to ask so suggest it's an adult only game for that reason only, no rude reas…
    
      see more
    
  
  
    We played ages 45, 22 and 17 and the concept of the game is to guess what or who you are as you can't see the object or person on the hedband. To be honest only 1 of us got it right. I'd say it would be hard for children to know what questions to ask so suggest it's an adult only game for that reason only, no rude reason not to suggest it.
    
      see less"
c1014df9db1f33689d9ac0afe5539999,question_set1,Can I see the rules on the internet,I don't know. Try a Google search . .
c1014df9db1f33689d9ac0afe5539999,question_set2,what are the categories in pass the bomb party edition?,"There are 4 categories in Pass the bomb, party edition. Movers, mixers, makers and shakers.Movers..... Each person has to think of a famous person whose first name begins with both the letters on the card.Mixers..... Each card has a question on it which players have to think of an object relating to the question.…
    
      see more
    
  
  
    There are 4 categories in Pass the bomb, party edition. Movers, mixers, makers and shakers.Movers..... Each person has to think of a famous person whose first name begins with both the letters on the card.Mixers..... Each card has a question on it which players have to think of an object relating to the question.Makers.....each card has a word on it and you have to add a word to the existing word to make a new one.Shakers....random letters together on card and players have to make a word out of at least four of the letters.That is it. It is a fun game, lots of laughs. You never know when the bomb is going to go off. Hope you enjoy it.
    
      see less"
8c72223b655b41bd351209852fdce2d4,question_set1,how do you score the game,"As the game does not need a game board, and thus, there is no roll-and-move mechanic. Instead, players roll the colour coded die, and answers a question matching the colour rolled. The colours correspond to the six different categories. If a player correctly answers a question, he may ""go for a wedge"" by answering anot…
    
      see more
    
  
  
    As the game does not need a game board, and thus, there is no roll-and-move mechanic. Instead, players roll the colour coded die, and answers a question matching the colour rolled. The colours correspond to the six different categories. If a player correctly answers a question, he may ""go for a wedge"" by answering another question in the same category. If he does so, he keeps that card. If the player answers a question incorrectly, it is the next players turn. Play ends when a player has collected six cards/correctly answered 12 questions.
    
      see less"
42cdddabad951c1ceabf1ca3583ca360,question_set1,How is the game played with no board? as Trivial Pursuit usually has a board.,"The box contains a coloured dice which donates which category the question to be answered comes from. We used a timer of our own as there is not one in the box. Good game with a range of questions from easy to "" I know I should know this one"" type."
42cdddabad951c1ceabf1ca3583ca360,question_set2,Is this book-canon or film-canon?,I believe it is a mixture of both. I purchased it as an Xmas present so have not opened it yet
42cdddabad951c1ceabf1ca3583ca360,question_set3,What age range is this game suitable for?,I'd say all ages but to make sure all stay interested I'd suggest 9-10 upwards.
42cdddabad951c1ceabf1ca3583ca360,question_set4,Does this cover questions from ALL of the films? Or is it just to one? Cheers,The questions cover matters related to all of the Harry Potter movies
42cdddabad951c1ceabf1ca3583ca360,question_set5,Does the package include a playing board? And are the questions on the movie - or film knowledge?,"Hi, there's no board included but you don't need it to play this game,questions are based on both film and books."
42cdddabad951c1ceabf1ca3583ca360,question_set6,Are the questions in English (British) spelling? Could you use the questions in a regular trivial pursuit so you can use the board?,Yes the questions are in Wnglaish and you can combine this with a board you currently own. We have a Disney trivial pursuit board that we use with the Harry Potter questions.
42cdddabad951c1ceabf1ca3583ca360,question_set7,Anyone know where i might find this game that can be delivered to the us?  i'm a huge fan and would love to play.,We ship this to the UK.
42cdddabad951c1ceabf1ca3583ca360,question_set8,"I'm a huge fan of Harry Potter and know lots about it, on a scale to 10 how easy/hard are the questions?",I bought this as a present for someone so sorry I don't know
